"COMMUNE_NOM","COLL_INSEE","TYPE_EVENEMENT","ANNEE","DATE_EVENEMENT","NOMBRE_EVENEMENT"
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150317,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150318,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150321,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150331,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150410,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150413,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150420,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150424,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150425,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150426,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150429,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150430,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150504,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150505,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150517,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150520,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150523,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150603,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150604,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150606,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150607,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150608,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150610,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150611,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150615,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150616,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150620,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150622,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150630,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150701,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150709,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150710,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150713,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150723,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150727,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150729,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150730,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150803,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150806,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150814,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150815,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150824,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150828,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150903,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150906,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150915,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150919,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150921,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150922,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20150923,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151006,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151010,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151013,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151018,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151023,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151024,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151028,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151030,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151031,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151103,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151104,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151105,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151106,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151107,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151110,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151112,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151113,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151114,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151115,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151116,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151118,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151122,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151126,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151206,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151214,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151220,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151221,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151227,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2015,20151231,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160103,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160110,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160111,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160115,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160118,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160124,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160125,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160126,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160127,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160207,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160209,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160211,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160212,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160302,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160305,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160306,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160316,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160324,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160402,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160406,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160412,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160419,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160424,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160428,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160429,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160505,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160507,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160512,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160522,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160523,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160525,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160610,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160611,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160613,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160614,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160617,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160622,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160628,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160629,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160706,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160708,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160711,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160714,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160715,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160716,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160718,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160720,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160805,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160808,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160810,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160811,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160812,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160817,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160831,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160902,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160907,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160916,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160922,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160923,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160925,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20160930,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161003,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161009,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161010,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161011,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161016,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161021,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161031,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161107,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161110,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161111,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161113,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161118,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161120,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161126,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161203,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161206,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161207,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161208,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161209,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161210,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161214,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161217,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161219,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161220,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161223,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2016,20161225,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170102,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170106,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170110,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170112,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170114,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170127,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170129,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170201,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170204,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170210,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170213,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170215,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170222,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170223,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170303,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170308,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170323,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170325,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170327,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170328,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170329,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170402,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170405,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170406,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170410,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170418,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170420,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170424,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170425,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170428,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170503,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170505,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170507,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170508,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170511,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170513,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170514,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170515,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170518,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170524,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170525,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170528,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170601,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170608,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170610,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170613,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170615,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170621,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170623,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170624,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170627,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170628,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170703,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170707,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170716,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170717,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170722,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170723,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170727,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170728,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170729,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170730,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170801,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170803,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170805,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170817,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170819,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170822,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170827,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170831,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170901,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170904,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170905,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170910,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170913,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170919,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170921,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170923,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20170926,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171001,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171006,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171007,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171020,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171022,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171030,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171031,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171102,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171107,3
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171108,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171111,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171130,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171202,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171209,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171210,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2017,20171229,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180102,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180103,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180107,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180111,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180112,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180114,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180115,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180121,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180122,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180124,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180127,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180128,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180203,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180214,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180218,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180221,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180301,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180303,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180306,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180308,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180310,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180320,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180329,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180403,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180408,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180414,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180417,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180421,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180428,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180503,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180504,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180506,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180515,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180517,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180518,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180521,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180522,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180524,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180530,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180601,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180604,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180605,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180613,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180614,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180619,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180622,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180626,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180705,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180710,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180712,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180718,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180801,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180805,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180807,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180814,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180816,2
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180819,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180823,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180826,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180827,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180901,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180907,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180913,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180916,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180922,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180924,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180925,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20180929,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181014,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181022,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181023,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181027,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181030,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181105,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181108,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181109,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181113,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181121,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181127,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181130,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181205,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181214,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181216,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181218,1
"Saint-Paul-lès-Dax","40279","NAISSANCE",2018,20181221,1
